timeofcapture,humidity,hvaccycleon,mode,month,temperature,timetotarget
2021-03-13 18:45:00.000+0000,39.83,false,Hvac,3,19.97,0
2021-03-13 18:30:00.000+0000,40.86,false,Hvac,3,19.55,0
2021-03-13 18:15:00.000+0000,40.72,false,Hvac,3,19.42,0
2021-03-13 18:00:00.000+0000,40.73,false,Hvac,3,19.73,0
2021-03-13 13:00:00.000+0000,38.96,false,Hvac,3,19.85,0
2021-03-13 12:45:00.000+0000,38.09,false,Hvac,3,20.14,0
2021-03-13 12:30:00.000+0000,38.7,false,Hvac,3,19.79,0
2021-03-13 12:15:00.000+0000,39.41,false,Hvac,3,19.41,0
2021-03-13 12:00:00.000+0000,38.43,false,Hvac,3,19.88,0
2021-03-13 11:45:00.000+0000,38.79,false,Hvac,3,19.8,0
2021-03-13 11:30:00.000+0000,39.51,false,Hvac,3,19.34,0
2021-03-13 11:15:00.000+0000,39.24,false,Hvac,3,19.58,0
2021-03-13 11:00:00.000+0000,38.18,false,Hvac,3,20.14,0
2021-03-13 10:45:00.000+0000,39.15,false,Hvac,3,19.73,0
2021-03-13 10:30:00.000+0000,39.67,false,Hvac,3,19.39,0
2021-03-13 10:15:00.000+0000,38.92,false,Hvac,3,19.87,0
2021-03-13 10:00:00.000+0000,39.64,false,Hvac,3,19.63,0
2021-03-13 09:45:00.000+0000,39.94,false,Hvac,3,19.41,0
2021-03-13 09:30:00.000+0000,39.22,false,Hvac,3,19.79,0
2021-03-13 09:15:00.000+0000,39.27,false,Hvac,3,19.94,0
2021-03-13 09:00:00.000+0000,40.05,false,Hvac,3,19.48,0
2021-03-13 08:30:00.000+0000,38.99,false,Hvac,3,20.07,0
2021-03-13 08:15:00.000+0000,39.68,false,Hvac,3,19.83,0
2021-03-13 08:00:00.000+0000,40.16,false,Hvac,3,19.46,0
2021-03-13 07:45:00.000+0000,39.44,false,Hvac,3,19.91,0
2021-03-13 07:30:00.000+0000,40.4,false,Hvac,3,19.59,0
2021-03-13 07:15:00.000+0000,40.67,false,Hvac,3,19.44,0
2021-03-13 07:00:00.000+0000,40.5,false,Hvac,3,19.71,0
2021-03-12 18:45:00.000+0000,39.82,false,Hvac,3,21.27,0
2021-03-12 18:30:00.000+0000,39.67,false,Hvac,3,21.29,0
2021-03-12 18:15:00.000+0000,39.11,false,Hvac,3,21.53,0
2021-03-12 18:00:00.000+0000,40.1,false,Hvac,3,21.19,0
2021-03-12 17:45:00.000+0000,40.63,false,Hvac,3,20.75,0
2021-03-12 17:30:00.000+0000,39.88,false,Hvac,3,20.18,0
2021-03-12 17:15:00.000+0000,41.13,false,Hvac,3,19.75,0
2021-03-12 17:00:00.000+0000,41.13,false,Hvac,3,19.58,0
2021-03-12 16:45:00.000+0000,40.2,false,Hvac,3,21.01,0
2021-03-12 16:30:00.000+0000,40.79,false,Hvac,3,19.95,0
2021-03-12 16:15:00.000+0000,40.28,false,Hvac,3,20.2,0
2021-03-12 16:00:00.000+0000,41.8,false,Hvac,3,19.53,0
2021-03-12 15:45:00.000+0000,41.43,false,Hvac,3,19.39,0
2021-03-12 15:30:00.000+0000,41.58,false,Hvac,3,19.54,0
2021-03-12 15:15:00.000+0000,41.11,false,Hvac,3,19.82,0
2021-03-12 15:00:00.000+0000,41.09,false,Hvac,3,20.11,0
2021-03-12 14:45:00.000+0000,42.31,false,Hvac,3,19.47,0
2021-03-12 14:30:00.000+0000,40.35,false,Hvac,3,19.36,0
2021-03-12 14:15:00.000+0000,40.46,false,Hvac,3,19.56,0
2021-03-12 14:00:00.000+0000,40.65,false,Hvac,3,19.64,0
2021-03-12 13:45:00.000+0000,40.39,false,Hvac,3,19.67,0
2021-03-12 13:30:00.000+0000,40.3,false,Hvac,3,19.64,0
2021-03-12 13:15:00.000+0000,41.1,false,Hvac,3,19.5,0
2021-03-12 13:00:00.000+0000,41.3,false,Hvac,3,19.53,0
2021-03-12 12:45:00.000+0000,41.34,false,Hvac,3,19.67,0
2021-03-12 12:30:00.000+0000,41.2,false,Hvac,3,19.72,0
2021-03-12 12:15:00.000+0000,41.08,false,Hvac,3,19.79,0
2021-03-12 12:00:00.000+0000,40.49,false,Hvac,3,19.9,0
2021-03-12 11:45:00.000+0000,40.13,false,Hvac,3,19.98,0
2021-03-12 11:30:00.000+0000,40.02,false,Hvac,3,20.07,0
2021-03-12 11:15:00.000+0000,40.3,false,Hvac,3,20.16,0
2021-03-12 11:00:00.000+0000,40.2,false,Hvac,3,20.2,0
2021-03-12 10:45:00.000+0000,40.05,false,Hvac,3,20.34,0
2021-03-12 10:30:00.000+0000,40.45,false,Hvac,3,20.42,0
2021-03-12 10:15:00.000+0000,40.45,false,Hvac,3,20.46,0
2021-03-12 10:00:00.000+0000,40.01,false,Hvac,3,20.61,0
2021-03-12 09:45:00.000+0000,41.48,false,Hvac,3,19.63,0
2021-03-12 09:30:00.000+0000,39.97,false,Hvac,3,20.7,0
2021-03-12 09:15:00.000+0000,39.81,false,Hvac,3,20.73,0
2021-03-12 09:00:00.000+0000,39.51,false,Hvac,3,20.75,0
2021-03-12 08:45:00.000+0000,39.22,false,Hvac,3,20.86,0
2021-03-12 08:30:00.000+0000,39.09,false,Hvac,3,20.95,0
2021-03-12 08:15:00.000+0000,39.08,false,Hvac,3,20.98,0
2021-03-12 08:00:00.000+0000,38.99,false,Hvac,3,21,0
2021-03-12 07:45:00.000+0000,38.65,false,Hvac,3,21.04,0
2021-03-12 07:30:00.000+0000,38.6,false,Hvac,3,21.07,0
2021-03-12 07:15:00.000+0000,38.85,false,Hvac,3,21.16,0
2021-03-12 07:00:00.000+0000,39.92,false,Hvac,3,21.21,0
2021-03-11 18:45:00.000+0000,41.16,false,Hvac,3,21.57,0
2021-03-11 18:30:00.000+0000,42.81,false,Hvac,3,21.07,0
2021-03-11 18:15:00.000+0000,42.24,false,Hvac,3,20.74,0
2021-03-11 18:00:00.000+0000,42.24,false,Hvac,3,20.85,0
2021-03-11 17:45:00.000+0000,43.39,false,Hvac,3,19.74,0
2021-03-11 17:30:00.000+0000,42.89,false,Hvac,3,19.36,0
2021-03-11 17:15:00.000+0000,42.86,false,Hvac,3,19.51,0
2021-03-11 17:00:00.000+0000,42.92,false,Hvac,3,19.8,0
2021-03-11 16:45:00.000+0000,42.6,false,Hvac,3,20,0
2021-03-11 16:30:00.000+0000,42.52,false,Hvac,3,20.2,0
2021-03-11 16:15:00.000+0000,44.35,false,Hvac,3,19.54,0
2021-03-11 16:00:00.000+0000,42.92,false,Hvac,3,19.47,0
2021-03-11 15:30:00.000+0000,42.32,false,Hvac,3,19.66,0
2021-03-11 15:15:00.000+0000,41.76,false,Hvac,3,19.8,0
2021-03-11 15:00:00.000+0000,41.6,false,Hvac,3,19.98,0
2021-03-11 14:45:00.000+0000,41.74,false,Hvac,3,20.14,0
2021-03-11 14:30:00.000+0000,41.72,false,Hvac,3,20.3,0
2021-03-11 14:15:00.000+0000,42.2,false,Hvac,3,20.32,0
2021-03-11 14:00:00.000+0000,42.42,false,Hvac,3,20.21,0
2021-03-11 13:45:00.000+0000,42.1,false,Hvac,3,20.25,0
2021-03-11 13:30:00.000+0000,42.29,false,Hvac,3,20.39,0
2021-03-11 13:15:00.000+0000,42.14,false,Hvac,3,20.5,0
2021-03-11 13:00:00.000+0000,41.83,false,Hvac,3,20.72,0
2021-03-11 12:45:00.000+0000,43.15,false,Hvac,3,19.65,0
2021-03-11 12:30:00.000+0000,41.59,false,Hvac,3,20.9,0
2021-03-11 12:15:00.000+0000,41.55,false,Hvac,3,21.1,0
2021-03-11 12:00:00.000+0000,41.82,false,Hvac,3,21.24,0
2021-03-11 11:45:00.000+0000,41.99,false,Hvac,3,21.21,0
2021-03-11 11:30:00.000+0000,41.85,false,Hvac,3,21.3,0
2021-03-11 11:15:00.000+0000,41.63,false,Hvac,3,21.55,0
2021-03-11 11:00:00.000+0000,40.55,false,Hvac,3,21.91,0
2021-03-11 10:45:00.000+0000,43.92,false,Hvac,3,19.52,0
2021-03-11 10:30:00.000+0000,40.59,false,Hvac,3,21.95,0
2021-03-11 10:15:00.000+0000,40.95,false,Hvac,3,21.89,0
2021-03-11 10:00:00.000+0000,40.92,false,Hvac,3,21.7,0
2021-03-11 09:45:00.000+0000,43.94,false,Hvac,3,19.7,0
2021-03-11 09:30:00.000+0000,40.77,false,Hvac,3,21.57,0
2021-03-11 09:15:00.000+0000,40.69,false,Hvac,3,21.46,0
2021-03-11 09:00:00.000+0000,40.43,false,Hvac,3,21.33,0
2021-03-11 08:45:00.000+0000,43.94,false,Hvac,3,19.87,0
2021-03-11 08:30:00.000+0000,40.65,false,Hvac,3,21.25,0
2021-03-11 08:15:00.000+0000,40.64,false,Hvac,3,21.21,0
2021-03-11 08:00:00.000+0000,40.61,false,Hvac,3,21.21,0
2021-03-11 07:45:00.000+0000,43.54,false,Hvac,3,20.09,0
2021-03-11 07:30:00.000+0000,40.72,false,Hvac,3,21.19,0
2021-03-11 07:15:00.000+0000,40.72,false,Hvac,3,21.22,0
2021-03-11 07:00:00.000+0000,41.48,false,Hvac,3,21.35,0
2021-03-10 18:45:00.000+0000,40.24,false,Hvac,3,21.45,0
2021-03-10 18:30:00.000+0000,40.19,false,Hvac,3,21.46,0
2021-03-10 18:15:00.000+0000,40.29,false,Hvac,3,21.47,0
2021-03-10 18:00:00.000+0000,40.18,false,Hvac,3,21.52,0
2021-03-10 17:45:00.000+0000,42.68,false,Hvac,3,20.34,0
2021-03-10 17:30:00.000+0000,42.49,false,Hvac,3,20.39,0
2021-03-10 17:15:00.000+0000,42.27,false,Hvac,3,20.45,0
2021-03-10 17:00:00.000+0000,41.65,false,Hvac,3,20.56,0
2021-03-10 16:45:00.000+0000,41.48,false,Hvac,3,20.6,0
2021-03-10 16:30:00.000+0000,41.79,false,Hvac,3,20.61,0
2021-03-10 16:15:00.000+0000,41.72,false,Hvac,3,20.58,0
2021-03-10 16:00:00.000+0000,41.46,false,Hvac,3,20.63,0
2021-03-10 15:45:00.000+0000,41.36,false,Hvac,3,20.68,0
2021-03-10 15:30:00.000+0000,41.11,false,Hvac,3,20.74,0
2021-03-10 15:15:00.000+0000,41.53,false,Hvac,3,20.79,0
2021-03-10 15:00:00.000+0000,41.8,false,Hvac,3,20.69,0
2021-03-10 14:45:00.000+0000,41.59,false,Hvac,3,20.7,0
2021-03-10 14:30:00.000+0000,41.51,false,Hvac,3,20.74,0
2021-03-10 14:15:00.000+0000,41.41,false,Hvac,3,20.79,0
2021-03-10 14:00:00.000+0000,41.67,false,Hvac,3,20.85,0
2021-03-10 13:45:00.000+0000,41.34,false,Hvac,3,20.09,0
2021-03-10 13:30:00.000+0000,41.46,false,Hvac,3,20.83,0
2021-03-10 13:15:00.000+0000,41.53,false,Hvac,3,20.91,0
2021-03-10 13:00:00.000+0000,41.41,false,Hvac,3,21,0
2021-03-10 12:45:00.000+0000,41.64,false,Hvac,3,21.03,0
2021-03-10 12:30:00.000+0000,41.81,false,Hvac,3,21,0
2021-03-10 12:15:00.000+0000,41.43,false,Hvac,3,21.07,0
2021-03-10 12:00:00.000+0000,41.15,false,Hvac,3,21.14,0
2021-03-10 11:45:00.000+0000,41.83,false,Hvac,3,21.06,0
2021-03-10 11:30:00.000+0000,42.04,false,Hvac,3,21.06,0
2021-03-10 11:15:00.000+0000,41.45,false,Hvac,3,21.16,0
2021-03-10 11:00:00.000+0000,41.23,false,Hvac,3,21.14,0
2021-03-10 10:45:00.000+0000,40.94,false,Hvac,3,21.15,0
2021-03-10 10:30:00.000+0000,40.78,false,Hvac,3,21.19,0
2021-03-10 10:15:00.000+0000,40.53,false,Hvac,3,21.3,0
2021-03-10 10:00:00.000+0000,41.47,false,Hvac,3,21.39,0
2021-03-10 09:45:00.000+0000,41.62,false,Hvac,3,21.35,0
2021-03-10 09:30:00.000+0000,40.58,false,Hvac,3,21.3,0
2021-03-10 09:15:00.000+0000,39.83,false,Hvac,3,21.27,0
2021-03-10 09:00:00.000+0000,39.51,false,Hvac,3,21.32,0
2021-03-10 08:45:00.000+0000,39.42,false,Hvac,3,21.38,0
2021-03-10 08:30:00.000+0000,39.71,false,Hvac,3,21.45,0
2021-03-10 08:15:00.000+0000,39.43,false,Hvac,3,21.44,0
2021-03-10 08:00:00.000+0000,39.6,false,Hvac,3,21.42,0
2021-03-10 07:45:00.000+0000,39.72,false,Hvac,3,21.44,0
2021-03-10 07:30:00.000+0000,39.74,false,Hvac,3,21.44,0
2021-03-10 07:15:00.000+0000,39.86,false,Hvac,3,21.5,0
2021-03-10 07:00:00.000+0000,40.1,false,Hvac,3,21.52,0
2021-03-09 18:45:00.000+0000,38.52,false,Hvac,3,21.08,0
2021-03-09 18:30:00.000+0000,38.7,false,Hvac,3,21.02,0
2021-03-09 18:15:00.000+0000,38.65,false,Hvac,3,21.06,0
2021-03-09 18:00:00.000+0000,38.6,false,Hvac,3,21.07,0
2021-03-09 17:45:00.000+0000,40.5,false,Hvac,3,20.07,0
2021-03-09 17:30:00.000+0000,40.59,false,Hvac,3,20.11,0
2021-03-09 17:15:00.000+0000,40.54,false,Hvac,3,20.15,0
2021-03-09 17:00:00.000+0000,40.23,false,Hvac,3,20.22,0
2021-03-09 16:45:00.000+0000,37.47,false,Hvac,3,21.53,0
2021-03-09 16:30:00.000+0000,40.55,false,Hvac,3,20.32,0
2021-03-09 16:15:00.000+0000,40.49,false,Hvac,3,20.4,0
2021-03-09 16:00:00.000+0000,40.49,false,Hvac,3,20.49,0
2021-03-09 15:45:00.000+0000,40.33,false,Hvac,3,20.54,0
2021-03-09 15:30:00.000+0000,40.4,false,Hvac,3,20.57,0
2021-03-09 15:15:00.000+0000,40.17,false,Hvac,3,20.69,0
2021-03-09 15:00:00.000+0000,40.23,false,Hvac,3,20.79,0
2021-03-09 14:45:00.000+0000,40.19,false,Hvac,3,20.8,0
2021-03-09 14:30:00.000+0000,40.01,false,Hvac,3,20.75,0
2021-03-09 14:15:00.000+0000,39.88,false,Hvac,3,20.83,0
2021-03-09 14:00:00.000+0000,39.72,false,Hvac,3,20.96,0
2021-03-09 13:45:00.000+0000,39.49,false,Hvac,3,21.07,0
2021-03-09 13:30:00.000+0000,39.32,false,Hvac,3,21.12,0
2021-03-09 13:15:00.000+0000,39.19,false,Hvac,3,21.24,0
2021-03-09 13:00:00.000+0000,39.17,false,Hvac,3,21.46,0
2021-03-09 12:45:00.000+0000,38.67,false,Hvac,3,19.76,0
2021-03-09 12:30:00.000+0000,39.06,false,Hvac,3,21.52,0
2021-03-09 12:15:00.000+0000,39.17,false,Hvac,3,21.53,0
2021-03-09 12:00:00.000+0000,39,false,Hvac,3,21.49,0
2021-03-09 11:45:00.000+0000,38.71,false,Hvac,3,21.61,0
2021-03-09 11:30:00.000+0000,38.44,false,Hvac,3,21.76,0
2021-03-09 11:15:00.000+0000,38.16,false,Hvac,3,21.91,0
2021-03-09 11:00:00.000+0000,37.74,false,Hvac,3,22.13,0
2021-03-09 10:45:00.000+0000,37.22,false,Hvac,3,22.25,0
2021-03-09 10:30:00.000+0000,36.61,false,Hvac,3,22.27,0
2021-03-09 10:15:00.000+0000,36.69,false,Hvac,3,22.32,0
2021-03-09 10:00:00.000+0000,36.61,false,Hvac,3,22.27,0
2021-03-09 09:45:00.000+0000,36.37,false,Hvac,3,22.12,0
2021-03-09 09:30:00.000+0000,37.3,false,Hvac,3,21.79,0
2021-03-09 09:15:00.000+0000,37.11,false,Hvac,3,21.44,0
2021-03-09 09:00:00.000+0000,36.7,false,Hvac,3,21.36,0
2021-03-09 08:45:00.000+0000,36.83,false,Hvac,3,21.32,0
2021-03-09 08:30:00.000+0000,36.8,false,Hvac,3,21.26,0
2021-03-09 08:15:00.000+0000,36.79,false,Hvac,3,21.23,0
2021-03-09 08:00:00.000+0000,36.9,false,Hvac,3,21.18,0
2021-03-09 07:45:00.000+0000,36.74,false,Hvac,3,21.17,0
2021-03-09 07:30:00.000+0000,36.87,false,Hvac,3,21.11,0
2021-03-09 07:15:00.000+0000,37.45,false,Hvac,3,21.09,0
2021-03-09 07:00:00.000+0000,38.03,false,Hvac,3,21.09,0
2021-03-08 18:30:00.000+0000,37.21,false,Hvac,3,20.89,0
2021-03-08 18:15:00.000+0000,37.18,false,Hvac,3,20.92,0
2021-03-08 18:00:00.000+0000,36.99,false,Hvac,3,21.05,0
2021-03-08 17:45:00.000+0000,39.9,false,Hvac,3,19.62,0
2021-03-08 17:30:00.000+0000,39.73,false,Hvac,3,19.73,0
2021-03-08 17:15:00.000+0000,39.31,false,Hvac,3,20.03,0
2021-03-08 17:00:00.000+0000,40.89,false,Hvac,3,19.7,0
2021-03-08 16:45:00.000+0000,39.79,false,Hvac,3,19.37,0
2021-03-08 16:30:00.000+0000,39.89,false,Hvac,3,19.42,0
2021-03-08 16:15:00.000+0000,39.86,false,Hvac,3,19.52,0
2021-03-08 16:00:00.000+0000,39.83,false,Hvac,3,19.71,0
2021-03-08 15:45:00.000+0000,39.9,false,Hvac,3,19.82,0
2021-03-08 15:30:00.000+0000,39.97,false,Hvac,3,19.87,0
2021-03-08 15:15:00.000+0000,39.83,false,Hvac,3,20,0
2021-03-08 15:00:00.000+0000,39.79,false,Hvac,3,20.07,0
2021-03-08 14:45:00.000+0000,39.9,false,Hvac,3,20.18,0
2021-03-08 14:30:00.000+0000,39.98,false,Hvac,3,20.27,0
2021-03-08 14:15:00.000+0000,39.82,false,Hvac,3,20.41,0
2021-03-08 14:00:00.000+0000,39.41,false,Hvac,3,20.61,0
2021-03-08 13:45:00.000+0000,40.02,false,Hvac,3,20.22,0
2021-03-08 13:30:00.000+0000,39.6,false,Hvac,3,20.26,0
2021-03-08 13:15:00.000+0000,39.67,false,Hvac,3,20.36,0
2021-03-08 13:00:00.000+0000,39.65,false,Hvac,3,20.51,0
2021-03-08 12:45:00.000+0000,36.94,false,Hvac,3,19.32,0
2021-03-08 12:30:00.000+0000,39.29,false,Hvac,3,20.54,0
2021-03-08 12:15:00.000+0000,38.8,false,Hvac,3,20.7,0
2021-03-08 12:00:00.000+0000,38.57,false,Hvac,3,20.84,0
2021-03-08 11:45:00.000+0000,38.51,false,Hvac,3,20.98,0
2021-03-08 11:30:00.000+0000,38.88,false,Hvac,3,20.96,0
2021-03-08 11:15:00.000+0000,38.43,false,Hvac,3,21.03,0
2021-03-08 11:00:00.000+0000,38.11,false,Hvac,3,21.16,0
2021-03-08 10:45:00.000+0000,37.95,false,Hvac,3,21.27,0
2021-03-08 10:30:00.000+0000,37.65,false,Hvac,3,21.46,0
2021-03-08 10:15:00.000+0000,37.45,false,Hvac,3,21.74,0
2021-03-08 10:00:00.000+0000,37.75,false,Hvac,3,21.79,0
2021-03-08 09:45:00.000+0000,37.58,false,Hvac,3,21.68,0
2021-03-08 09:30:00.000+0000,37.42,false,Hvac,3,21.47,0
2021-03-08 09:15:00.000+0000,37.38,false,Hvac,3,21.32,0
2021-03-08 09:00:00.000+0000,37.08,false,Hvac,3,21.19,0
2021-03-08 08:45:00.000+0000,36.87,false,Hvac,3,21.14,0
2021-03-08 08:30:00.000+0000,36.72,false,Hvac,3,21.15,0
2021-03-08 08:15:00.000+0000,36.76,false,Hvac,3,21.07,0
2021-03-08 08:00:00.000+0000,36.6,false,Hvac,3,21.01,0
2021-03-08 07:45:00.000+0000,36.62,false,Hvac,3,21.02,0
2021-03-08 07:30:00.000+0000,36.67,false,Hvac,3,21.01,0
2021-03-08 07:15:00.000+0000,36.83,false,Hvac,3,20.94,0
2021-03-08 07:00:00.000+0000,37.28,false,Hvac,3,20.88,0
2021-03-07 18:45:00.000+0000,35.02,false,Hvac,3,20.45,0
2021-03-07 18:30:00.000+0000,34.97,false,Hvac,3,20.18,0
2021-03-07 18:15:00.000+0000,34.72,false,Hvac,3,20.26,0
2021-03-07 18:00:00.000+0000,34.67,false,Hvac,3,20.41,0
2021-03-07 17:45:00.000+0000,37.69,false,Hvac,3,19.4,0
2021-03-07 17:30:00.000+0000,37.43,false,Hvac,3,19.69,0
2021-03-07 17:15:00.000+0000,37.66,false,Hvac,3,19.95,0
2021-03-07 17:00:00.000+0000,38.49,false,Hvac,3,19.37,0
2021-03-07 16:45:00.000+0000,38.08,false,Hvac,3,19.43,0
2021-03-07 16:30:00.000+0000,38,false,Hvac,3,19.55,0
2021-03-07 16:15:00.000+0000,37.98,false,Hvac,3,19.88,0
2021-03-07 16:00:00.000+0000,39.85,false,Hvac,3,19.63,0
2021-03-07 15:45:00.000+0000,38.18,false,Hvac,3,19.39,0
2021-03-07 15:30:00.000+0000,38,false,Hvac,3,19.52,0
2021-03-07 15:15:00.000+0000,38.24,false,Hvac,3,19.63,0
2021-03-07 15:00:00.000+0000,38.23,false,Hvac,3,19.77,0
2021-03-07 14:45:00.000+0000,38.21,false,Hvac,3,19.93,0
2021-03-07 14:30:00.000+0000,37.78,false,Hvac,3,20.01,0
2021-03-07 14:15:00.000+0000,37.84,false,Hvac,3,20.11,0
2021-03-07 14:00:00.000+0000,38.17,false,Hvac,3,20.47,0
2021-03-07 13:45:00.000+0000,34,false,Hvac,3,20.02,0
2021-03-07 13:30:00.000+0000,38.52,false,Hvac,3,20.79,0
2021-03-07 13:15:00.000+0000,38.72,false,Hvac,3,20.87,0
2021-03-07 13:00:00.000+0000,38.67,false,Hvac,3,20.9,0
2021-03-07 12:45:00.000+0000,37.61,false,Hvac,3,20.88,0
2021-03-07 12:30:00.000+0000,36.75,false,Hvac,3,20.9,0
2021-03-07 12:15:00.000+0000,36.31,false,Hvac,3,20.91,0
2021-03-07 12:00:00.000+0000,35.79,false,Hvac,3,20.75,0
2021-03-07 11:45:00.000+0000,35.73,false,Hvac,3,20.77,0
2021-03-07 11:30:00.000+0000,35.75,false,Hvac,3,20.87,0
2021-03-07 11:15:00.000+0000,35.44,false,Hvac,3,21.12,0
2021-03-07 11:00:00.000+0000,35.22,false,Hvac,3,21.47,0
2021-03-07 10:45:00.000+0000,35.22,false,Hvac,3,21.53,0
2021-03-07 10:30:00.000+0000,35.15,false,Hvac,3,21.42,0
2021-03-07 10:15:00.000+0000,34.98,false,Hvac,3,21.31,0
2021-03-07 10:00:00.000+0000,34.64,false,Hvac,3,21.25,0
2021-03-07 09:45:00.000+0000,34.47,false,Hvac,3,21.25,0
2021-03-07 09:30:00.000+0000,34.55,false,Hvac,3,21.17,0
2021-03-07 09:15:00.000+0000,34.34,false,Hvac,3,21.22,0
2021-03-07 09:00:00.000+0000,33.83,false,Hvac,3,21.42,0
2021-03-07 08:45:00.000+0000,34.6,false,Hvac,3,21.12,0
2021-03-07 08:30:00.000+0000,34.28,false,Hvac,3,20.48,0
2021-03-07 08:15:00.000+0000,34.12,false,Hvac,3,20.51,0
2021-03-07 08:00:00.000+0000,34.07,false,Hvac,3,20.56,0
2021-03-07 07:45:00.000+0000,34.12,false,Hvac,3,20.56,0
2021-03-07 07:30:00.000+0000,34.1,false,Hvac,3,20.52,0
2021-03-07 07:15:00.000+0000,34.14,false,Hvac,3,20.52,0
2021-03-07 07:00:00.000+0000,34.56,false,Hvac,3,20.48,0
2021-03-06 18:45:00.000+0000,34.65,false,Hvac,3,21.44,0
2021-03-06 18:30:00.000+0000,35.06,false,Hvac,3,21.09,0
2021-03-06 18:15:00.000+0000,34.71,false,Hvac,3,20.95,0
2021-03-06 18:00:00.000+0000,34.64,false,Hvac,3,21.04,0
2021-03-06 17:45:00.000+0000,35.14,false,Hvac,3,20.03,0
2021-03-06 17:30:00.000+0000,35.17,false,Hvac,3,20.18,0
2021-03-06 17:15:00.000+0000,34.3,false,Hvac,3,20.64,0
2021-03-06 17:00:00.000+0000,35,false,Hvac,3,20.4,0
2021-03-06 16:45:00.000+0000,35.33,false,Hvac,3,20.01,0
2021-03-06 16:30:00.000+0000,34.96,false,Hvac,3,20.25,0
2021-03-06 16:15:00.000+0000,34.37,false,Hvac,3,20.72,0
2021-03-06 16:00:00.000+0000,35.6,false,Hvac,3,20.12,0
2021-03-06 15:45:00.000+0000,35.25,false,Hvac,3,20.12,0
2021-03-06 15:30:00.000+0000,34.7,false,Hvac,3,20.52,0
2021-03-06 15:15:00.000+0000,35.07,false,Hvac,3,20.53,0
2021-03-06 15:00:00.000+0000,35.38,false,Hvac,3,20.01,0
2021-03-06 14:45:00.000+0000,34.95,false,Hvac,3,20.42,0
2021-03-06 14:30:00.000+0000,35.67,false,Hvac,3,20.45,0
2021-03-06 14:15:00.000+0000,35.71,false,Hvac,3,20.04,0
2021-03-06 14:00:00.000+0000,35.08,false,Hvac,3,20.28,0
2021-03-06 13:45:00.000+0000,34.95,false,Hvac,3,20.71,0
2021-03-06 13:30:00.000+0000,36.17,false,Hvac,3,20.38,0
2021-03-06 13:15:00.000+0000,35.49,false,Hvac,3,20,0
2021-03-06 13:00:00.000+0000,35.27,false,Hvac,3,20.29,0
2021-03-06 12:45:00.000+0000,35.2,false,Hvac,3,20.48,0
2021-03-06 12:30:00.000+0000,35.06,false,Hvac,3,20.66,0
2021-03-06 12:15:00.000+0000,35.41,false,Hvac,3,20.89,0
2021-03-06 12:00:00.000+0000,35.46,false,Hvac,3,20.33,0
2021-03-06 11:45:00.000+0000,34.9,false,Hvac,3,20.54,0
2021-03-06 11:30:00.000+0000,34.83,false,Hvac,3,20.71,0
2021-03-06 11:15:00.000+0000,34.42,false,Hvac,3,21,0
2021-03-06 11:00:00.000+0000,33.94,false,Hvac,3,21.35,0
2021-03-06 10:45:00.000+0000,33.39,false,Hvac,3,21.51,0
2021-03-06 10:30:00.000+0000,33.63,false,Hvac,3,21.53,0
2021-03-06 10:15:00.000+0000,33.73,false,Hvac,3,21.46,0
2021-03-06 10:00:00.000+0000,33.65,false,Hvac,3,21.38,0
2021-03-06 09:45:00.000+0000,33.58,false,Hvac,3,21.35,0
2021-03-06 09:30:00.000+0000,33.57,false,Hvac,3,21.26,0
2021-03-06 09:15:00.000+0000,33.38,false,Hvac,3,21.14,0
2021-03-06 09:00:00.000+0000,32.7,false,Hvac,3,21.06,0
2021-03-06 08:45:00.000+0000,32.3,false,Hvac,3,21.06,0
2021-03-06 08:30:00.000+0000,31.92,false,Hvac,3,21.09,0
2021-03-06 08:15:00.000+0000,31.8,false,Hvac,3,21.18,0
2021-03-06 08:00:00.000+0000,31.89,false,Hvac,3,21.29,0
2021-03-06 07:45:00.000+0000,31.64,false,Hvac,3,21.33,0
2021-03-06 07:30:00.000+0000,31,false,Hvac,3,21.3,0
2021-03-06 07:15:00.000+0000,29.47,false,Hvac,3,21.4,0
2021-03-06 07:00:00.000+0000,31.47,false,Hvac,3,21.47,0
2021-03-05 18:45:00.000+0000,35.67,false,Hvac,3,19.23,0
2021-03-05 18:30:00.000+0000,35.43,false,Hvac,3,19.18,0
2021-03-05 18:15:00.000+0000,35.47,false,Hvac,3,19.27,0
2021-03-05 18:00:00.000+0000,35.6,false,Hvac,3,19.16,0
2021-03-05 17:45:00.000+0000,35.65,false,Hvac,3,20.12,0
2021-03-05 17:30:00.000+0000,35.17,false,Hvac,3,20.24,0
2021-03-05 17:15:00.000+0000,34.66,false,Hvac,3,20.67,0
2021-03-05 17:00:00.000+0000,35.95,false,Hvac,3,20.12,0
2021-03-05 16:45:00.000+0000,35.46,false,Hvac,3,20.16,0
2021-03-05 16:30:00.000+0000,34.83,false,Hvac,3,20.6,0
2021-03-05 16:15:00.000+0000,35.35,false,Hvac,3,20.6,0
2021-03-05 16:00:00.000+0000,35.84,false,Hvac,3,20.18,0
2021-03-05 15:45:00.000+0000,35.49,false,Hvac,3,20.46,0
2021-03-05 15:30:00.000+0000,35.3,false,Hvac,3,20.87,0
2021-03-05 15:15:00.000+0000,36.43,false,Hvac,3,20.18,0
2021-03-05 15:00:00.000+0000,35.94,false,Hvac,3,20.24,0
